ID,IS_ACTIVE,TRANSLATION_SET_ID,IS_CORE,ARTIST_ID,PROJECT_ID,GAID_TYPE_CODE,GAID_TYPE,GAID,CATEGORY_CODE,CATEGORY,TYPE_CODE,TYPE,SUB_TYPE_CODE,SUB_TYPE,COUNTRY_OF_CREATION_CODE,COUNTRY_OF_CREATION,CREATION_DATE,ESTIMATED_PUBLIC_DOMAIN_DATE,MAJOR_GENRE_CODE,MAJOR_GENRE,MINOR_GENRE_CODE,MINOR_GENRE,EXPLICIT_CODE,NON_STANDARD_GENRE,EXPLICIT_RATING,IS_AUTO_CREATE_PRODUCT,IS_THIRD_PARTY_OWNED_REP,IS_COPYRIGHT_LIABILITY,IS_SELLABLE_AS_TRACK,IS_MUSICAL_WORK_BASED,SECURITY_GROUP_ID,PLAY_LENGTH,EDIT_TYPE_CODE,EDIT_TYPE,PRIMARY_LYRICS_LANGUAGE_CODE,PRIMARY_LYRICS_LANGUAGE,COUNTRY_OF_RECORDING_CODE,COUNTRY_OF_RECORDING,MASTERING_LOCATION,IS_INSTRUMENTAL,IS_ARCHIVED,COLOR_DOMAIN_CODE,COLOR_DOMAIN,ARTIST_DISPLAY_TITLE,TITLE,DISPLAY_TITLE,VERSION,VERSION_DESCRIPTION,WORK_DISPLAY_TITLE,SHORT_SYNOPSIS,LONG_SYNOPSIS,KEYWORDS,OCCASION_OR_EVENT,PERFORMANCE_VENUE,TRANSCRIPT_OR_LYRICS,ORCHESTRA_DISPLAY_NAME,TREATMENT,CAPTION,CREATION_LOCATON,GROUP_CODE_OR_COLLECTION,ISRC,NSRA,DUMMY_ASSET_ID,P_CREDIT,WW_REPERTOIRE_OWNER_ID,WW_REPERTOIRE_OWNER_COMPANYNUM,WW_REPERTOIRE_OWNER,PLACE_OF_PUBLICATION,AVAILABLE_IN_CAR,PLATFORM,UNASSIGNED_SALE,SOR_FIN_PROJ_ID,FINANCIAL_COMPANY,FINANCIAL_LABEL,PROJ_ACCTG_ELEMENT_1,CREATED_BY,CREATED_ON,LAST_MODIFIED_BY,LAST_MODIFIED_ON,IS_DELETED,PRIMARY_PRODUCT_ID,P_YEAR,IS_ORIGINAL,IS_METADATA_COMPLETE,IS_DMD_LOCKED,INTERNAL_COMMENTS,PMO_ID,PMO_CODE,PMO_TITLE,METADATA_LANGUAGE_CODE,METADATA_LANGUAGE,COPYRIGHT_HOLDER_TYPE_CODE,COPYRIGHT_HOLDER_TYPE,COUNTRY_OF_COMMISSIONING_CODE,COUNTRY_OF_COMMISSIONING,AUDIO_PRESENTATION_CODE,AUDIO_PRESENTATION,SUCCESSOR_STATUS_CODE,SUCCESSOR_STATUS,IS_PARTICIPANT_COMPLETE,ADDITIONAL_MAIN_ARTISTS,ORIGINAL_GLOBAL_RELEASE_DATE,IS_CONFIDENTIAL,MDM_TITLE_CLEANED,MDM_ATTRIBUTES_CLEANED,MDM_ARTIST_CLEANED,MDM_ASSET_PARTICIPANT_CLEANED,MDM_ASSET_WORK_PARTICIP_CLEAN,MDM_CREDITS_CLEANED,MDM_CLEANED,MDM_RLS_DATE_CLEANED,CONSUMER_OGRD,MDM_NON_OWNED,MDM_OUT_OF_SCOPE,IS_SPLIT_OWNED
9696120,Y,501,Y,1859128,3945704,243,ISRC,HKE672200696,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:49,,,4333,Chinese,4044,CHINA,,,,,,TIA RAY,How Are You Today,How Are You Today,,,How Are You Today,,,,,,,,,,,,HKE672200696,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 08:43:25.000,1749,2023-08-01 23:32:40.000,N,11272878,2018,Y,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-20 00:00:00.000,,,N
9696120,Y,531,N,1859128,3945704,243,ISRC,HKE672200696,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:49,,,4333,Chinese,4044,CHINA,,,,,,袁娅维,好吗今天,好吗今天,,,How Are You Today,,,,,,,,,,,,HKE672200696,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 08:53:34.000,1749,2023-08-01 23:32:40.000,N,11272878,2018,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-20 00:00:00.000,,,N
9696120,Y,532,N,1859128,3945704,243,ISRC,HKE672200696,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:49,,,4333,Chinese,4044,CHINA,,,,,,袁婭維,好嗎今天,好嗎今天,,,How Are You Today,,,,,,,,,,,,HKE672200696,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 08:53:34.000,1749,2023-08-01 23:32:40.000,N,11272878,2018,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-20 00:00:00.000,,,N
9696121,Y,501,Y,1859128,3945704,243,ISRC,HKE672200697,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:11,,,4333,Chinese,4044,CHINA,,,,,,TIA RAY,Don't Try To Please,Don't Try To Please,,,Don't Try To Please,,,,,,,,,,,,HKE672200697,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 08:43:26.000,1749,2023-08-01 23:32:40.000,N,11272879,2018,Y,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-20 00:00:00.000,,,N
9696121,Y,531,N,1859128,3945704,243,ISRC,HKE672200697,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:11,,,4333,Chinese,4044,CHINA,,,,,,袁娅维,孔雀与麻雀,孔雀与麻雀,,,Don't Try To Please,,,,,,,,,,,,HKE672200697,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 09:03:16.000,1749,2023-08-01 23:32:40.000,N,11272879,2018,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-20 00:00:00.000,,,N
9696121,Y,532,N,1859128,3945704,243,ISRC,HKE672200697,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:11,,,4333,Chinese,4044,CHINA,,,,,,袁婭維,孔雀與麻雀,孔雀與麻雀,,,Don't Try To Please,,,,,,,,,,,,HKE672200697,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 09:03:16.000,1749,2023-08-01 23:32:40.000,N,11272879,2018,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-20 00:00:00.000,,,N
9696122,Y,501,Y,1859128,3945704,243,ISRC,HKE672200698,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:03:44,,,4333,Chinese,4044,CHINA,,,,,,TIA RAY,Pink Power,Pink Power,,,Pink Power,,,,,,,,,,,,HKE672200698,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 08:43:26.000,1749,2023-08-01 23:32:40.000,N,11272880,2018,Y,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-20 00:00:00.000,,,N
9696122,Y,531,N,1859128,3945704,243,ISRC,HKE672200698,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:03:44,,,4333,Chinese,4044,CHINA,,,,,,TIA RAY,Pink Power,Pink Power,,,Pink Power,,,,,,,,,,,,HKE672200698,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 09:03:17.000,1749,2023-08-01 23:32:40.000,N,11272880,2018,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-20 00:00:00.000,,,N
9696122,Y,532,N,1859128,3945704,243,ISRC,HKE672200698,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:03:44,,,4333,Chinese,4044,CHINA,,,,,,袁婭維,Pink Power,Pink Power,,,Pink Power,,,,,,,,,,,,HKE672200698,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 09:03:17.000,1749,2023-08-01 23:32:40.000,N,11272880,2018,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-20 00:00:00.000,,,N
9696123,Y,501,Y,2018119,3945705,243,ISRC,HKE672200699,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:22,,,4333,Chinese,4044,CHINA,,,,,,TIA RAY & Kehlani,Just My Luck,Just My Luck,,,Just My Luck,,,,,,,,,,,,HKE672200699,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 08:43:30.000,1749,2023-08-01 23:32:47.000,N,11272881,2018,Y,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-20 00:00:00.000,,,N
9696123,Y,531,N,2018119,3945705,243,ISRC,HKE672200699,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:22,,,4333,Chinese,4044,CHINA,,,,,,袁娅维 & Kehlani,Just My Luck,Just My Luck,,,Just My Luck,,,,,,,,,,,,HKE672200699,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 09:03:17.000,1749,2023-08-01 23:32:47.000,N,11272881,2018,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-20 00:00:00.000,,,N
9696123,Y,532,N,2018119,3945705,243,ISRC,HKE672200699,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:22,,,4333,Chinese,4044,CHINA,,,,,,袁婭維 & Kehlani,Just My Luck,Just My Luck,,,Just My Luck,,,,,,,,,,,,HKE672200699,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 09:03:17.000,1749,2023-08-01 23:32:47.000,N,11272881,2018,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-20 00:00:00.000,,,N
9696124,Y,501,Y,1859128,3945704,243,ISRC,HKE672200700,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:02:52,,,4333,Chinese,4044,CHINA,,,,,,TIA RAY,I Will Always Love You,I Will Always Love You,,,I Will Always Love You,,,,,,,,,,,,HKE672200700,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 08:43:31.000,1749,2023-08-01 23:32:47.000,N,11272882,2018,Y,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-20 00:00:00.000,,,N
9696124,Y,531,N,1859128,3945704,243,ISRC,HKE672200700,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:02:52,,,4333,Chinese,4044,CHINA,,,,,,袁娅维,消失的爱人,消失的爱人,,,I Will Always Love You,,,,,,,,,,,,HKE672200700,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 09:03:18.000,1749,2023-08-01 23:32:47.000,N,11272882,2018,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-20 00:00:00.000,,,N
9696124,Y,532,N,1859128,3945704,243,ISRC,HKE672200700,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:02:52,,,4333,Chinese,4044,CHINA,,,,,,袁婭維,消失的愛人,消失的愛人,,,I Will Always Love You,,,,,,,,,,,,HKE672200700,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 09:03:18.000,1749,2023-08-01 23:32:47.000,N,11272882,2018,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-20 00:00:00.000,,,N
9696125,Y,501,Y,1859128,3945704,243,ISRC,HKE672200701,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:39,,,4333,Chinese,4044,CHINA,,,,,,TIA RAY,Don't,Don't,,,Don't,,,,,,,,,,,,HKE672200701,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 08:43:31.000,1749,2023-08-01 23:32:47.000,N,11272883,2018,Y,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-20 00:00:00.000,,,N
9696125,Y,531,N,1859128,3945704,243,ISRC,HKE672200701,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:39,,,4333,Chinese,4044,CHINA,,,,,,袁娅维,别闹,别闹,,,Don't,,,,,,,,,,,,HKE672200701,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 09:03:21.000,1749,2023-08-01 23:32:47.000,N,11272883,2018,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-20 00:00:00.000,,,N
9696125,Y,532,N,1859128,3945704,243,ISRC,HKE672200701,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:39,,,4333,Chinese,4044,CHINA,,,,,,袁婭維,別鬧,別鬧,,,Don't,,,,,,,,,,,,HKE672200701,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 09:03:21.000,1749,2023-08-01 23:32:47.000,N,11272883,2018,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-20 00:00:00.000,,,N
9696126,Y,501,Y,2117510,4112487,243,ISRC,FRZ042201312,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,2754,Rap/Hip Hop,3004,French,1218,,No Advice Available,N,N,,N,Y,1000109,000:02:44,,,4399,French,4073,FRANCE,Translab (Paris),,,,,Stavo,Silencieux,Silencieux,,,Silencieux,,,,,,,,,,,,FRZ042201312,,,2022 Warner Music France,1004992,7250,WM France,,,,,,,,,1013982,2022-09-28 08:53:34.000,1015369,2025-09-24 13:04:19.000,N,11346652,2022,Y,Y,Y,,1007038,7250,WM France,1008830,French,1009525,WMG is Original Copyright,4073,FRANCE,1013065,MQS Stereo,,,N,,2022-03-04 00:00:00.000,N,,,,,,,,,2022-03-04 00:00:00.000,N,N,N
9696127,Y,501,Y,2108966,4233384,243,ISRC,GBAYE2202372,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,2751,Pop,,,1219,,Not Explicit,N,N,,N,Y,1000151,000:03:24,,,4382,English,4229,UNITED KINGDOM,,,,,,Sam Ryder,Somebody,Somebody (Acoustic),Acoustic,,Somebody,,,,,,,,,,,,GBAYE2202372,,,2021 Bizwash Limited,1862179,7940069,Sam Ryder,,,,,,,,,1007822,2022-09-28 08:53:34.000,1014683,2023-07-27 04:43:03.000,N,11272839,2021,Y,Y,Y,,1007080,7900,Warner Music UK Ltd,1008827,English,1009527,WMG is Exclusive Licensee,4229,UNITED KINGDOM,1013065,MQS Stereo,,,N,,2022-10-14 00:00:00.000,N,Y,Y,,,,,,,2022-01-14 00:00:00.000,N,N,N
9696128,Y,501,Y,2240239,4403983,243,ISRC,INA702012897,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,2751,Pop,,,1218,,No Advice Available,N,Y,,N,Y,1000840,000:03:47,,,4301,Bhojpuri,,,,,,,,Saj Bhai,Dihatu Godiya Me Yego Lalnwa,Dihatu Godiya Me Yego Lalnwa,,,Dihatu Godiya Me Yego Lalnwa,,,,,,,,,,,,INA702012897,,,2022 Angle Music Video Pvt.Ltd-GMJ,1889393,8225-025,Angle Music Video Pvt.Ltd.,,,,,,,,,1010982,2022-09-28 08:53:35.000,1015426,2023-05-17 07:02:53.000,N,11272830,2022,Y,Y,Y,,1867390,8220,WM India,1017305,Hindi,1009528,WMG is not Copyright Holder,,,,,,,N,,2022-09-28 00:00:00.000,N,,,,,,,,,2022-09-28 00:00:00.000,N,N,N
9696129,Y,501,Y,2161156,4624376,243,ISRC,ING642203133,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,2751,Pop,,,1218,,No Advice Available,N,Y,,N,Y,1001060,000:04:24,,,4301,Bhojpuri,,,,,,,,Neelkamal Singh,Ghumeli Mandir Mandir,Ghumeli Mandir Mandir,,,Ghumeli Mandir Mandir,,,,,,,,,,,,ING642203133,,,2022 Global Music Junction Private Limited,1916240,8225-042,Global Music Junction Private Limited,,,,,,,,,1010982,2022-09-28 08:53:39.000,1016883,2025-05-16 12:32:42.000,N,11272828,2022,Y,Y,Y,,1912444,8245,ADA India,1017305,Hindi,1009528,WMG is not Copyright Holder,,,,,,,N,,2022-09-28 00:00:00.000,N,,,,,,,,,2022-09-28 00:00:00.000,N,N,N
9696130,Y,501,Y,2246639,4403976,243,ISRC,INT502206502,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,2751,Pop,,,1218,,No Advice Available,N,Y,,N,Y,1000840,000:02:12,,,4439,Hindi,4100,INDIA,,,,,,Arun Topal,Jaanejan,Jaanejan,,,Jaanejan,,,,,,,,,,,,INT502206502,,,2022 Nishu Online Hub,1890319,8225-027,TNDM,,,,,,,,,1010982,2022-09-28 08:53:39.000,1015426,2023-05-17 07:22:56.000,N,11272832,2022,Y,Y,Y,,1867390,8220,WM India,1008827,English,1009528,WMG is not Copyright Holder,,,,,,,N,,2022-09-28 00:00:00.000,N,,,,,,,,,2022-09-28 00:00:00.000,N,N,N
9696131,Y,501,Y,2246639,4403977,243,ISRC,INT502206503,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,2724,Folk,,,1218,,No Advice Available,N,Y,,N,Y,1000840,000:02:15,,,4439,Hindi,4100,INDIA,,,,,,Arun Topal,Jazba,Jazba,,,Jazba,,,,,,,,,,,,INT502206503,,,2022 Nishu Online Hub,1890319,8225-027,TNDM,,,,,,,,,1010982,2022-09-28 08:53:39.000,1015426,2023-05-17 07:22:56.000,N,11272834,2022,Y,Y,Y,,1867390,8220,WM India,1008827,English,1009528,WMG is not Copyright Holder,,,,,,,N,,2022-09-28 00:00:00.000,N,,,,,,,,,2022-09-28 00:00:00.000,N,N,N
9696132,Y,501,Y,2247785,4403980,243,ISRC,INT502206505,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,2724,Folk,,,1218,,No Advice Available,N,Y,,N,Y,1000840,000:02:00,,,4439,Hindi,4100,INDIA,,,,,,Mohit Kori,Kanya Kuwari,Kanya Kuwari,,,Kanya Kuwari,,,,,,,,,,,,INT502206505,,,2022 NF Series,1890319,8225-027,TNDM,,,,,,,,,1010982,2022-09-28 08:53:39.000,1015426,2023-05-17 07:22:56.000,N,11272836,2022,Y,Y,Y,,1867390,8220,WM India,1008827,English,1009528,WMG is not Copyright Holder,,,,,,,N,,2022-09-28 00:00:00.000,N,,,,,,,,,2022-09-28 00:00:00.000,N,N,N
9696133,Y,501,Y,2247786,4403978,243,ISRC,INT502206507,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,2751,Pop,,,1218,,No Advice Available,N,Y,,N,Y,1000840,000:03:02,,,4439,Hindi,4100,INDIA,,,,,,Mintu Bhardawaj,Laadda,Laadda,,,Laadda,,,,,,,,,,,,INT502206507,,,2022 Mad Music,1890319,8225-027,TNDM,,,,,,,,,1010982,2022-09-28 08:53:44.000,1015426,2023-05-17 07:22:56.000,N,11272838,2022,Y,Y,Y,,1867390,8220,WM India,1008827,English,1009528,WMG is not Copyright Holder,,,,,,,N,,2022-09-28 00:00:00.000,N,,,,,,,,,2022-09-28 00:00:00.000,N,N,N
9696134,Y,501,Y,2247784,4624256,243,ISRC,ZZOPM2241028,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,1021449,Devotional,,,1218,,No Advice Available,N,Y,,N,Y,1001060,000:06:24,,,4301,Bhojpuri,,,,,,,,Vishal Raman Chaurasiya,Damru Wale Baba,Damru Wale Baba,,,Damru Wale Baba,,,,,,,,,,,,ZZOPM2241028,,,2022 Singer Visal Chaurasiya,1918668,8225-ZYE,Singer Visal Chaurasiya,,,,,,,,,1010982,2022-09-28 08:53:44.000,1003462,2025-01-29 09:13:21.000,N,11272820,2022,Y,Y,Y,,1912444,8245,ADA India,1017305,Hindi,1009528,WMG is not Copyright Holder,,,,,,,N,,2022-09-28 00:00:00.000,N,,,,,,,,,2022-09-28 00:00:00.000,N,N,N
9696135,Y,501,Y,2246084,4624262,243,ISRC,ZZOPM2241045,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,2751,Pop,,,1218,,No Advice Available,N,Y,,N,Y,1001060,000:03:47,,,4301,Bhojpuri,,,,,,,,Sahil Khan & Gunjan Raj,Goli Chalela Miya Braat Me,Goli Chalela Miya Braat Me,,,Goli Chalela Miya Braat Me,,,,,,,,,,,,ZZOPM2241045,,,2022 MG Recording Studio,1918561,8225-ZVB,MG Recording Studio,,,,,,,,,1010982,2022-09-28 08:53:44.000,1003462,2025-01-29 12:22:59.000,N,11272822,2022,Y,Y,Y,,1912444,8245,ADA India,1017305,Hindi,1009528,WMG is not Copyright Holder,,,,,,,N,,2022-09-28 00:00:00.000,N,,,,,,,,,2022-09-28 00:00:00.000,N,N,N
9696136,Y,501,Y,2189378,4624276,243,ISRC,ZZOPM2241055,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,2751,Pop,,,1218,,No Advice Available,N,Y,,N,Y,1001060,000:03:05,,,4301,Bhojpuri,,,,,,,,Vishal Gagan,Kahe Breakup Ke De Tare Dhamaki,Kahe Breakup Ke De Tare Dhamaki,,,Kahe Breakup Ke De Tare Dhamaki,,,,,,,,,,,,ZZOPM2241055,,,2022 Vishal Gagan Official,1918714,8225-ZZP,Vishal Gagan Official,,,,,,,,,1010982,2022-09-28 08:53:44.000,1003462,2025-01-29 12:13:00.000,N,11272824,2022,Y,Y,Y,,1912444,8245,ADA India,1017305,Hindi,1009528,WMG is not Copyright Holder,,,,,,,N,,2022-09-28 00:00:00.000,N,,,,,,,,,2022-09-28 00:00:00.000,N,N,N
